,date,isEdited,developerResponse,review,rating,title,userName,app
2250,2018-07-12 02:16:39,False,,Not many selection of restaurants. Too little choices.,2,Needs to Increase Restaurant Choices,Lil Miss Sze,FoodPanda
2251,2018-06-19 06:47:24,False,,Never ordering anytg from food panda till you guys fix this...,4,Worst ever,Ruyistaken,FoodPanda
2252,2017-07-08 08:48:36,False,,As per subject title,3,There should be a repeat order functionality,yipset,FoodPanda
2253,2021-11-20 10:53:20,False,,Sometimes okay sometimes very bad,3,Delivery,baha karim,FoodPanda
2254,2021-08-25 12:50:45,False,,always disappointed with delivery. missing items. damaged or spilled food items. and never wanting to give me my refund. DONT USE FOODPANDA YOU WILL REGRET.,1,absolutely atrocious service.,p*e*t****,FoodPanda
2255,2021-06-24 11:37:04,False,,Close to 0 helpfulness. Close the chat immediately or just incompetent cant reply with anything useful,1,Customer service,cwwwww75889,FoodPanda
2256,2021-05-28 10:46:26,False,,"I bought foodpanda voucher worth $70 and the app won’t let me use it. Keep telling me “Voucher does not exist”. 
Customer support doesn’t help either",1,Voucher issue,Swijono888,FoodPanda
2257,2021-05-13 04:45:09,False,,They always lock you in and deliver late. The customer service staff aren’t even in Singapore and they know nuts about locations here,1,Cheaters,Crackpot2312,FoodPanda
2258,2021-02-10 06:54:22,False,,Very troublesome to amend the default address to new address,1,Change address issues,Vids6565,FoodPanda
2259,2021-02-07 11:20:15,False,,Delivery didnt arrive and when i asked for re delivery the person agreed but in the end there was no delivery and i was refunded instead. Not recommended to use this app.,1,Delivery didnt arrive,use 1234,FoodPanda
2260,2020-12-11 14:35:11,False,,Better than deliveroo!!!,5,Best app ever!,MikaylaLovesToEarn,FoodPanda
2261,2020-11-10 09:24:05,False,,Very useful delivery service for myanmar,5,Good recommendation,Coral Phyu,FoodPanda
2262,2020-11-22 23:24:43,False,,Kept having unexpected error when I tried to order food. Can u fix your app pls,1,Fix your app!,Fat Unker,FoodPanda
2263,2020-08-08 09:34:34,False,,Delivery charges cheaper,5,Cheap,tmdmus,FoodPanda
2264,2019-11-26 03:41:09,False,,Ordered crave & it was delivered really fast,5,Fast! I love it!,S Devi Rai,FoodPanda
2265,2020-06-28 17:53:11,False,,Not helping. The app got problem to order food from its partner. Apple should delete this app from the store. Waste of my time and effort.,1,Useless App,134746385856363,FoodPanda
2266,2020-05-17 16:13:32,False,,There is not $5.00 off voucher even though you are a first time user but they said that there will be and there isn’t so it’s a lie,1,Lying,_.iiz1y1,FoodPanda
2267,2020-03-21 12:26:32,False,,System bad! Order wrong item waste money! Compare to grab food grab food very punctual! Foodpanda always waiting time very Long!,1,System bad,jguo205,FoodPanda
2268,2020-01-19 04:37:02,False,,App keeps crashing whenever i want to order!!,1,Annoying,Nhqt,FoodPanda
2269,2020-01-10 05:08:27,False,,I can’t even find MANUALLY FIND my fav stall which is near my house . Other apps just show me automatically !,1,Keeps promoting food that I do not want,90201apple,FoodPanda
2270,2019-02-27 10:00:02,False,,Easy to use,5,Good app,Ncyoey,FoodPanda
2271,2019-10-14 10:46:16,False,,"every time i want to type the restaurant name in the search bar, it doesn’t allow me to do so and prompt me to “clear all”. been happening for a few days already. please fix it!",2,unable to search desired restaurants,Syikin Pmn,FoodPanda
2272,2019-06-01 07:31:30,False,,The restaurant forgot to prepare food after 40 minutes. I asked to cancel. CS was rude and ask to receive the food.,1,Customer Service was really bad.,CS-Usman,FoodPanda
2273,2019-05-27 05:53:27,False,,My food was being cancelled twice after waiting so long. I really want a refund done,1,Complaint,suja3115,FoodPanda
2274,2019-04-10 18:39:19,False,,Order received order preparing order on the way order cancelled. What is your deal? My 3rd or 4th time to get my order cancelled,1,Unacceptable,mulletfreak313,FoodPanda
2275,2018-07-28 12:42:31,False,,I just received a msg when I ordered 40mins ago that the restaurant. This is unacceptable,4,Icrepe,ouyangshops,FoodPanda
2276,2018-11-16 11:10:47,False,,The apps sends to your phone invalid false promotion and when you contact customer support they deny any knowledge and do not take responsibility of promos supposedly auto generated by the system.,1,False marketing,PHuser999,FoodPanda
2277,2018-10-28 14:53:34,False,,Disappointed for this kind of service ! Keep cancelling my order .. I has been waiting 1 hour,1,Disappointed,Kayj2811,FoodPanda
2278,2018-06-01 08:23:27,False,,"Well it’s quite easy to use, but the problem is they said that had free delivery, but they still charge $5+ delivery fee. Pls fixed that",2,free delivery? No,bshsnxbnx,FoodPanda
2279,2018-03-12 05:38:12,False,,"My bento was all over the place, the sauce leaked into the plastic bag, took so long to arrive even though it already says 1 minute. Expensive as well, everything was crap",1,Crappy delivery,Vnwng,FoodPanda
2280,2020-04-09 10:22:17,False,,Dined in before and enjoyed the acai and drinks. First time ordering delivery due to Circuit Breaker in Sg,5,W Acai,pokejirachilover,FoodPanda
2281,2017-05-29 04:23:05,False,,"Took very very long to process orders. Live chat is slow in responding.
Should allow advanced order too.",1,Too slow too much waiting,zsb258,FoodPanda
2282,2021-09-16 07:58:31,False,,I bought the pandapro subscription and i can’t even see menus of all the restaurants listed here any more. What’s going on? 😒,1,Huh?,I like but this is,FoodPanda
2283,2021-04-14 04:26:43,False,,"Order around 11:45am 
Delivery time kept changing from 12:05 to 12:45.  
And u are not able to cancel it",1,The worse app,grace balabala,FoodPanda
2284,2021-01-27 10:05:31,False,,"Updates me that my order was on the way, reaching, and next thing, it cancelled my order. How do you settle the refund?",1,Cancel,Dead Seriouz,FoodPanda
2285,2020-06-09 05:59:03,False,,Should be upgrades apps for easy searching favourites food name or area.,2,Apps,jwzde123,FoodPanda
2286,2020-04-22 12:21:38,False,,My online voucher for $10 was not accepted. Voucher valid till 22nd April but when applied it mentioned that it was maxed out.,2,Voucher online was not accepted,Sorvir10,FoodPanda
2287,2019-10-11 10:47:07,False,,Compared to other  free delivery is amazing,5,Great,Reh337,FoodPanda
2288,2020-01-26 11:11:28,False,,My order was cancelled without any reason given. Had to re-order! Kids are hungry!,1,Cancelled order,Seline16,FoodPanda
2289,2019-12-23 04:18:36,False,,Multiple order cancellations for no reason when using the app. Not recommended,1,Not good,"...:.::;-;/,)/)",FoodPanda
2290,2019-03-02 08:13:52,False,,"Life is a breeze ,even for the temporarily immobile, with this app.",5,Life saver,Lalalalalala-lalalalala,FoodPanda
2291,2019-06-23 10:27:03,False,,Half way through checking out suddenly the app told me the voucher doesn’t exist freaking waste of time,1,Voucher,Hibyepro,FoodPanda
2292,2018-12-12 13:01:18,False,,You are the best,5,Thank you,JovinGamePlay,FoodPanda
2293,2018-09-27 04:16:01,False,,I was unable to change my email address.,3,Review on Foodpanda App,MIishere,FoodPanda
2294,2018-11-02 09:31:35,False,,"Can’t even use card promo. Ask the customer service, they ask me try in 10 mins. Disappointed.",1,Card promo,ggsaahgvds,FoodPanda
2295,2018-10-24 13:54:16,False,,"Food came an hour late, and wrong order. 2 mains were missing. Feedback for refund but no reply. Seriously don’t use foodpanda.",1,Terrible service,Xysays,FoodPanda
2296,2018-07-22 02:33:54,False,,Its irritating when the restaurant cancels the order 15 minutes after they have accepted the order. I hope there’s visible penalties for that.,1,Restaurants Canceling Order,nonono j,FoodPanda
2297,2018-07-20 11:07:47,False,,"Could not place order.
The app prompted me to login while I am already logged in. 
Tried re-login, same issue.",1,Phone number is registered,Lehtung,FoodPanda
2298,2018-05-13 05:13:14,False,,"Prefer Apple Pay option for payment, why take it away? Much more secure and convenient.",1,Where is Apple Pay option?,calvin seah,FoodPanda
2299,2017-10-17 03:59:43,False,,"Was given the wrong order and when I emailed them, nothing. No compensation whatsoever, complete ignore of my requests.",1,Wrong order and poor customer service,Bryanteo2,FoodPanda
2300,2021-03-20 11:04:28,False,,So convenient:),5,compliment,llenn5705,FoodPanda
2301,2021-05-02 11:43:35,False,,"Zero stars, 2 times cancel my order and I have not seen my refund....",1,No refund given feel cheated,StrifeYun,FoodPanda
2302,2017-06-30 14:23:11,False,,For 1 hour,5,Late,Terraria crash,FoodPanda
2303,2020-10-26 12:04:16,False,,"Only wait to cancel order when I am starving, Super useless app",1,Menu outdated and have to cancel order,yy君2012111111,FoodPanda
2304,2020-05-26 12:36:45,False,,Customer service of absolutely no use and full of excuses. Orders cancelled at the last min with no reason given.,1,Terrible app,Twop,FoodPanda
2305,2020-05-04 10:35:39,False,,"First time ordering , i did not received my completed order",1,Missing items,ggkillerguy,FoodPanda
2306,2020-02-15 02:30:54,False,,Food delivery got cancelled and vendor uncontactable. Wasted my time waiting and got nothing. Need to order again and wait again.,1,Food delivery got cancelled,irritatedman,FoodPanda
2307,2019-10-15 09:00:23,False,,"literally worse food ordering app, waiting time is completely inaccurate, it doesn’t change or just keeps increasing. made an order and waiting time changed from 20min to 10min in the span of 40minutes before my order was cancelled. thanks foodpanda",1,terrible customer service,m123q456,FoodPanda
2308,2019-09-25 12:33:56,False,,"Order was unsuccessful in app, tried ordering again and now have duplicated orders. Please fix your app.",1,System glitch causes duplicate orders,Choojk,FoodPanda
2309,2019-09-23 02:55:00,False,,"Unless you are able to wait for more than 2-3 hours for the delivery. Despite the food taking so long to deliver,  the food is cold and unappetizing",1,DELIVERY OF FOOD,CASTGOTSOMNYBUG,FoodPanda
2310,2019-09-08 11:58:34,False,,"Not usable, In every time I try to add address app display pop up box with text “street”.",1,Not able to address,Mandyarora1988,FoodPanda
2311,2019-05-15 12:53:48,False,,The apps is not user friendly and very difficult to use. I couldn’t save the delivery address and is not easy to make payment.,1,Mr Tony,Little ke dou,FoodPanda
2312,2018-06-25 05:41:29,False,,"Ordered was late by an hour, when ordered came, IT WAS WRONG. Totally wrong. Told I would get a compensatory email of some sort, that never came thru. This happened twice!!!",1,Worst food delivery ever,Daasx,FoodPanda
2313,2018-05-31 01:08:41,False,,bad customer service. delivery always late and missing item on order.,1,Low Service Level,ElsonCSC,FoodPanda
2314,2018-02-06 10:51:26,False,,App just won’t function properly on iPhoneX. Absolutely rubbish. I can’t seem to place an order despite trying several times.,1,Garbage,wickedpuja,FoodPanda
2315,2020-11-16 03:08:41,False,,Enjoyed all the delivery of food and groceries.. thanks,5,Good good,Ecite,FoodPanda
2316,2021-10-29 04:31:48,False,,The minimum order needed is ridiculously high! Grab is better in this area.,1,Crazy high minimum order,ladym17118,FoodPanda
2317,2021-08-08 01:39:23,False,,Payment error using Apple Pay.,2,Apple Pay,Seth Ebenzer,FoodPanda
2318,2021-04-12 13:49:46,False,,"Useless app. End up not having time to get food all because of this app's bad, disgusting, horrible service",1,scamming app,babsjahbsgaghzvsah,FoodPanda
2319,2020-11-23 07:20:22,False,,Still not stable when ordering,1,Unstable order platform,Renn1803,FoodPanda
2320,2020-10-07 11:04:24,False,,Is good 👍,5,30% pick up,LIEW TING TING,FoodPanda
2321,2019-10-28 11:00:19,False,,"My favourite restaurant when I’m hungry. Food very tasty, yummy 😋😋",5,Crystal Jade,wenneo,FoodPanda
2322,2020-07-20 04:20:17,False,,"Once place ordered, unable to change or cancel",1,Order cancel,1234gyaeg,FoodPanda
2323,2020-07-19 11:25:37,False,,"App keep on having issue and the delivery fees is getting high , what keep me order from food panda is due to cheap delivery.",1,App slow,SureshYing,FoodPanda
2324,2020-05-15 12:17:52,False,,"Estimated delivery time is cheating consumer. It will keep refreshing to reset. Waited dinner for more than 3 hours, the food has no arrived yet! Ridiculous",1,Lousy Service,Fk PVP,FoodPanda
